date,n_eff_universe,n_eff_top5
2022-06-17,5.138426303863525,2.0711207389831543
2022-06-21,4.954036235809326,2.5216524600982666
2022-06-22,4.324760437011719,1.6114121675491333
2022-06-23,3.756404161453247,3.1565475463867188
2022-06-24,4.277393817901611,2.183854579925537
2022-06-27,4.002372741699219,1.7723838090896606
2022-06-28,4.042235374450684,1.7480418682098389
2022-06-29,4.360056400299072,1.853722095489502
2022-06-30,4.577425479888916,2.359724521636963
2022-07-01,4.663390159606934,1.8894990682601929
2022-07-05,5.250279426574707,2.529761791229248
2022-07-06,5.974756717681885,2.83215594291687
2022-07-07,5.738422393798828,2.7454397678375244
2022-07-08,4.985034465789795,2.922729015350342
2022-07-11,4.718279838562012,2.322113513946533
2022-07-12,4.127439975738525,2.54888653755188
2022-07-13,4.195199489593506,2.5756676197052
2022-07-14,3.8983187675476074,3.115089178085327
2022-07-15,4.374718189239502,1.9790563583374023
2022-07-18,4.487952709197998,2.5069568157196045
2022-07-19,4.434994220733643,1.9892141819000244
2022-07-20,4.372552394866943,2.6885931491851807
2022-07-21,4.681313514709473,2.528486490249634
2022-07-22,4.665223121643066,2.2221431732177734
2022-07-25,4.348240852355957,2.562706708908081
2022-07-26,4.786224365234375,2.5927577018737793
2022-07-27,4.551512241363525,1.8064043521881104
2022-07-28,4.096041679382324,2.361231565475464
2022-07-29,5.314723014831543,2.4281797409057617
2022-08-01,4.036797046661377,1.980908751487732
2022-08-02,4.187999248504639,2.244871139526367
2022-08-03,4.080898761749268,2.2782304286956787
2022-08-04,4.212425231933594,1.996423363685608
2022-08-05,3.577873945236206,1.852157711982727
2022-08-08,3.0373520851135254,2.538471221923828
2022-08-09,3.4655706882476807,1.817643165588379
2022-08-10,3.610330581665039,1.7594612836837769
2022-08-11,4.569611072540283,2.854149580001831
2022-08-12,4.202488899230957,1.9729242324829102
2022-08-15,4.786123752593994,2.571483612060547
2022-08-16,3.968886613845825,1.9144773483276367
2022-08-17,3.8898403644561768,2.0429818630218506
2022-08-18,3.53533935546875,1.9662158489227295
2022-08-19,3.5257275104522705,1.974630355834961
2022-08-22,4.36730432510376,2.119987726211548
2022-08-23,4.697329998016357,2.5630271434783936
2022-08-24,5.699978828430176,2.6511833667755127
2022-08-25,5.639371395111084,2.849001407623291
2022-08-26,4.820836067199707,1.841917872428894
2022-08-29,4.526762962341309,2.255511522293091
2022-08-30,4.65904426574707,1.9276610612869263
2022-08-31,4.628572940826416,2.5472326278686523
2022-09-01,4.218550205230713,1.813446044921875
2022-09-02,4.4818854331970215,2.860245943069458
2022-09-06,4.937507629394531,3.025418758392334
2022-09-07,4.698529243469238,2.293678045272827
2022-09-08,5.332254886627197,2.8527841567993164
2022-09-09,5.138037204742432,3.01408314704895
2022-09-12,4.926204204559326,2.1527578830718994
2022-09-13,5.259677410125732,2.6708860397338867
2022-09-14,5.643573760986328,3.132927894592285
2022-09-15,5.64423942565918,3.0859508514404297
2022-09-16,5.047321796417236,2.014000415802002
2022-09-19,4.668286323547363,1.849106788635254
2022-09-20,5.9154052734375,2.828707218170166
2022-09-21,5.303510665893555,2.783313512802124
2022-09-22,5.450644016265869,1.8387004137039185
2022-09-23,5.360392093658447,2.0714609622955322
2022-09-26,5.716479778289795,2.752324342727661
2022-09-27,5.37321662902832,2.209871292114258
2022-09-28,5.962583065032959,1.967156171798706
2022-09-29,5.842099189758301,2.2794265747070312
2022-09-30,5.101492404937744,1.908150553703308
2022-10-03,5.205653190612793,2.459750175476074
2022-10-04,4.699626445770264,2.3122503757476807
2022-10-05,4.793909072875977,2.448218584060669
2022-10-06,5.833398342132568,2.6906487941741943
2022-10-07,5.579663276672363,2.9095075130462646
2022-10-10,5.837035655975342,2.031179189682007
2022-10-11,6.091038703918457,2.7812705039978027
2022-10-12,5.354957580566406,2.8587260246276855
2022-10-13,5.2663984298706055,3.492060661315918
2022-10-14,5.905730247497559,2.761688709259033
2022-10-17,4.956569194793701,2.2059240341186523
2022-10-18,6.172442436218262,2.278107166290283
2022-10-19,6.036442279815674,2.8584389686584473
2022-10-20,5.1915669441223145,2.3540680408477783
2022-10-21,5.0175371170043945,2.150716781616211
2022-10-24,4.516117572784424,1.705382227897644
2022-10-25,5.162752151489258,2.1674177646636963
2022-10-26,4.943195819854736,2.231590747833252
2022-10-27,4.909595489501953,1.930890440940857
2022-10-28,5.096983909606934,2.310525894165039
2022-10-31,5.31870698928833,3.123176336288452
2022-11-01,4.9458842277526855,2.6660027503967285
2022-11-02,4.998617172241211,2.8309803009033203
2022-11-03,4.6764750480651855,2.950840950012207
2022-11-04,4.529067516326904,2.990859270095825
2022-11-07,4.303447723388672,3.177879571914673
2022-11-08,4.668534755706787,3.399129629135132
2022-11-09,4.119774341583252,2.1430110931396484
2022-11-10,4.170053482055664,2.0188138484954834
2022-11-11,4.6312971115112305,1.9938026666641235
2022-11-14,4.186978340148926,2.1951630115509033
2022-11-15,4.504827499389648,3.03220272064209
2022-11-16,4.213932991027832,2.201421022415161
2022-11-17,4.812941551208496,3.0578324794769287
2022-11-18,5.69886589050293,2.5679328441619873
2022-11-21,5.308632850646973,3.275418996810913
2022-11-22,5.484147548675537,2.3625752925872803
2022-11-23,6.194357872009277,2.725280523300171
2022-11-25,6.219400405883789,2.6315293312072754
2022-11-28,5.344653129577637,3.170483112335205
2022-11-29,5.807114601135254,2.5373761653900146
2022-11-30,5.760830402374268,2.643537759780884
2022-12-01,6.063568115234375,2.893571615219116
2022-12-02,5.508912563323975,2.156177282333374
2022-12-05,5.624178886413574,3.481046438217163
2022-12-06,5.239698886871338,2.9076523780822754
2022-12-07,4.865597248077393,2.9662485122680664
2022-12-08,5.084495544433594,3.215794086456299
2022-12-09,5.473155975341797,3.4730563163757324
2022-12-12,5.303959369659424,2.4670610427856445
2022-12-13,5.2248215675354,2.4285154342651367
2022-12-14,4.929325580596924,2.235673666000366
2022-12-15,5.073974609375,2.025179862976074
2022-12-16,4.536752700805664,1.9979525804519653
2022-12-19,5.19942569732666,2.2850277423858643
2022-12-20,4.989227294921875,2.575887680053711
2022-12-21,5.345395565032959,2.755466938018799
2022-12-22,5.07524299621582,2.0799026489257812
2022-12-23,4.9916558265686035,2.2628872394561768
2022-12-27,4.367366313934326,2.8423352241516113
2022-12-28,4.658676624298096,2.567810297012329
2022-12-29,4.49541711807251,2.664180278778076
2022-12-30,5.468076705932617,2.338106393814087
2023-01-03,5.687386512756348,2.572812795639038
2023-01-04,5.2956013679504395,2.1642391681671143
2023-01-05,4.711611270904541,1.5015345811843872
2023-01-06,5.304974555969238,2.2247965335845947
2023-01-09,4.903849124908447,2.7182199954986572
2023-01-10,5.281420707702637,2.658841609954834
2023-01-11,5.353655815124512,2.854454755783081
2023-01-12,4.923743724822998,2.335266590118408
2023-01-13,5.744462490081787,2.3335583209991455
2023-01-17,5.202421188354492,2.6354339122772217
2023-01-18,4.167370319366455,2.40472674369812
2023-01-19,4.768275737762451,2.5827763080596924
2023-01-20,4.246657371520996,1.7933515310287476
2023-01-23,4.300577163696289,1.8742460012435913
2023-01-24,4.327545642852783,1.7793277502059937
2023-01-25,3.639941930770874,1.7242790460586548
2023-01-26,4.36778450012207,2.992276430130005
2023-01-27,4.3418989181518555,2.2731900215148926
2023-01-30,4.076967239379883,2.0775163173675537
2023-01-31,3.7275075912475586,1.624406099319458
2023-02-01,4.146430492401123,1.8664709329605103
2023-02-02,3.939119577407837,1.9652559757232666
2023-02-03,4.833845615386963,1.899393081665039
2023-02-06,4.613532066345215,2.3172593116760254
2023-02-07,4.223556041717529,1.7244606018066406
2023-02-08,3.7334885597229004,1.5813226699829102
2023-02-09,4.268383026123047,2.025132179260254
2023-02-10,3.6151418685913086,1.6796292066574097
2023-02-13,3.9585018157958984,1.9010683298110962
2023-02-14,3.9398205280303955,1.9172940254211426
2023-02-15,4.177186012268066,2.0107192993164062
2023-02-16,4.499261856079102,2.5080158710479736
2023-02-17,4.1344499588012695,2.8867037296295166
2023-02-21,4.3641438484191895,2.0981016159057617
2023-02-22,4.641642093658447,2.3159968852996826
2023-02-23,4.793895721435547,2.2976324558258057
2023-02-24,4.909041881561279,2.5365445613861084
2023-02-27,5.086094379425049,2.535918712615967
2023-02-28,5.209819793701172,2.641230583190918
2023-03-01,4.965860366821289,2.5736725330352783
2023-03-02,4.495920181274414,2.9069159030914307
2023-03-03,4.785571098327637,2.9095401763916016
2023-03-06,5.27746057510376,2.6606929302215576
2023-03-07,5.443583011627197,2.7280988693237305
2023-03-08,5.585077285766602,3.2169744968414307
2023-03-09,5.592405319213867,3.108410120010376
2023-03-10,4.156608581542969,2.6214680671691895
2023-03-13,4.4270195960998535,2.845689058303833
2023-03-14,4.870375633239746,2.6204521656036377
2023-03-15,4.418499946594238,1.9659346342086792
2023-03-16,4.201663494110107,2.8274166584014893
2023-03-17,4.879822254180908,2.6431546211242676
2023-03-20,4.100268363952637,2.8627841472625732
2023-03-21,4.047397613525391,3.3516385555267334
2023-03-22,3.8477630615234375,2.2176706790924072
2023-03-23,3.965359926223755,2.0546233654022217
2023-03-24,4.0609540939331055,1.3551875352859497
2023-03-27,4.156805515289307,1.3145015239715576
2023-03-28,3.9538798332214355,2.1144843101501465
2023-03-29,4.336277961730957,2.133633613586426
2023-03-30,4.126795291900635,2.352208375930786
2023-03-31,3.9832825660705566,2.8236944675445557
2023-04-03,4.012366771697998,2.088716745376587
2023-04-04,4.494776725769043,2.466960906982422
2023-04-05,4.819610118865967,2.65830659866333
2023-04-06,4.2960944175720215,2.1028289794921875
2023-04-10,4.231227397918701,3.1712334156036377
2023-04-11,4.281388282775879,1.9731273651123047
2023-04-12,3.6967875957489014,2.1331264972686768
2023-04-13,4.660332679748535,2.417757034301758
2023-04-14,4.288043975830078,2.7799313068389893
2023-04-17,4.043208122253418,2.161919593811035
2023-04-18,3.9976751804351807,2.6479153633117676
2023-04-19,3.9874587059020996,2.416930675506592
2023-04-20,3.748624324798584,2.092069149017334
2023-04-21,4.115051746368408,1.928497076034546
2023-04-24,4.192389488220215,2.679600954055786
2023-04-25,5.080629348754883,3.1243479251861572
2023-04-26,4.906802177429199,2.702723503112793
2023-04-27,5.971344947814941,2.8626205921173096
2023-04-28,5.479430198669434,2.9330849647521973
2023-05-01,4.824859619140625,1.9713540077209473
2023-05-02,4.2538042068481445,2.145801544189453
2023-05-03,4.336870193481445,1.831952691078186
2023-05-04,4.504807949066162,1.9744781255722046
2023-05-05,4.850397109985352,1.9736409187316895
2023-05-08,4.171687126159668,1.5740209817886353
2023-05-09,4.542605400085449,2.1605074405670166
2023-05-10,4.981163501739502,2.603321075439453
2023-05-11,4.480158805847168,2.069500207901001
2023-05-12,4.508517265319824,2.357367753982544
2023-05-15,3.881913900375366,1.9596394300460815
2023-05-16,3.645517110824585,2.409477710723877
2023-05-17,3.360292673110962,1.8129719495773315
2023-05-18,3.9289705753326416,2.581127882003784
2023-05-19,3.3581745624542236,1.63706636428833
2023-05-22,3.421942949295044,1.9331676959991455
2023-05-23,3.719679355621338,2.1153693199157715
2023-05-24,3.7916765213012695,1.7216864824295044
2023-05-25,3.3450241088867188,1.9640932083129883
2023-05-26,3.911329984664917,1.6274056434631348
2023-05-30,4.077173233032227,1.764615535736084
2023-05-31,4.204666614532471,1.755494236946106
2023-06-01,3.7844460010528564,1.724852442741394
2023-06-02,4.462457656860352,1.4932913780212402
2023-06-05,2.892704963684082,1.935089111328125
2023-06-06,3.154348611831665,1.6967207193374634
2023-06-07,3.473661184310913,1.9545336961746216
2023-06-08,2.9545371532440186,2.7174575328826904
2023-06-09,3.4767720699310303,2.593616247177124
2023-06-12,3.9617273807525635,2.986523389816284
2023-06-13,3.8819940090179443,1.9489182233810425
2023-06-14,3.2240357398986816,2.0284154415130615
2023-06-15,3.495971441268921,2.0174989700317383
2023-06-16,3.79255747795105,1.765293836593628
2023-06-20,3.577282667160034,1.955949306488037
2023-06-21,3.3869872093200684,2.1062307357788086
2023-06-22,3.570974588394165,1.784204125404358
2023-06-23,3.7712419033050537,1.7316316366195679
2023-06-26,4.385929107666016,1.7784985303878784
2023-06-27,4.270285129547119,2.2096519470214844
2023-06-28,4.518515110015869,2.3038690090179443
2023-06-29,4.378149509429932,2.9299087524414062
2023-06-30,4.468989849090576,2.30419659614563
2023-07-03,5.179528713226318,2.6401901245117188
2023-07-05,4.671532154083252,2.2835628986358643
2023-07-06,4.568017482757568,1.8192198276519775
2023-07-07,4.480606555938721,1.8147339820861816
2023-07-10,4.618624687194824,2.3084471225738525
2023-07-11,4.062252998352051,2.152385711669922
2023-07-12,4.203403949737549,2.5099828243255615
2023-07-13,3.584352731704712,1.8755481243133545
2023-07-14,4.322699069976807,2.5069761276245117
2023-07-17,4.0147271156311035,2.0881383419036865
2023-07-18,3.9004244804382324,2.7940921783447266
2023-07-19,4.052173137664795,1.605384349822998
2023-07-20,4.479001045227051,2.409776210784912
2023-07-21,3.523848056793213,1.989078402519226
2023-07-24,3.8893749713897705,1.9201927185058594
2023-07-25,3.938441514968872,2.001512050628662
2023-07-26,4.447504043579102,2.405679225921631
2023-07-27,4.029374122619629,2.0229380130767822
2023-07-28,4.024260520935059,2.516613006591797
2023-07-31,4.164438247680664,1.832535982131958
2023-08-01,4.126209259033203,2.189018964767456
2023-08-02,4.215989112854004,1.4559086561203003
2023-08-03,4.263904094696045,1.5580168962478638
2023-08-04,4.579719543457031,2.0010030269622803
2023-08-07,5.276041507720947,2.222104549407959
2023-08-08,5.2180657386779785,3.2785022258758545
2023-08-09,5.010096073150635,1.7853626012802124
2023-08-10,4.5287556648254395,1.8287179470062256
2023-08-11,4.814107894897461,1.714309811592102
2023-08-14,4.666443347930908,2.0047378540039062
2023-08-15,4.7857465744018555,2.4816582202911377
2023-08-16,4.626780033111572,2.6701245307922363
2023-08-17,4.966304779052734,2.7607662677764893
2023-08-18,5.811840057373047,3.062779426574707
2023-08-21,5.400401592254639,1.8633747100830078
2023-08-22,5.280360221862793,2.4500434398651123
2023-08-23,4.777196407318115,2.198298931121826
2023-08-24,4.947146415710449,3.2487902641296387
2023-08-25,4.31564474105835,2.344153642654419
2023-08-28,4.437672138214111,1.8685287237167358
2023-08-29,4.81096887588501,2.9030895233154297
2023-08-30,3.9681499004364014,2.6204841136932373
2023-08-31,4.515801429748535,3.2679202556610107
2023-09-01,4.1636128425598145,2.004108428955078
2023-09-05,4.476949214935303,2.231639862060547
2023-09-06,4.846027851104736,2.3457298278808594
2023-09-07,3.870443105697632,3.2534842491149902
2023-09-08,4.573866844177246,1.7621042728424072
2023-09-11,5.241095542907715,2.798464775085449
2023-09-12,5.083393573760986,1.7826855182647705
2023-09-13,4.621387004852295,2.3820879459381104
2023-09-14,4.520923614501953,2.393221378326416
2023-09-15,4.312915802001953,2.1066346168518066
2023-09-18,4.512884616851807,2.2139785289764404
2023-09-19,4.643476963043213,2.2028496265411377
2023-09-20,4.834949493408203,2.3324012756347656
2023-09-21,4.530981540679932,2.188354253768921
2023-09-22,5.423923492431641,2.558300495147705
2023-09-25,5.307631492614746,2.121764659881592
2023-09-26,5.506293296813965,2.6373605728149414
2023-09-27,5.368130207061768,3.013554334640503
2023-09-28,4.882557392120361,2.509143590927124
2023-09-29,5.246593475341797,2.528409242630005
2023-10-02,5.281046390533447,2.7659008502960205
2023-10-03,5.067953109741211,2.64756178855896
2023-10-04,5.37264347076416,2.605905532836914
2023-10-05,5.619595050811768,2.4038867950439453
2023-10-06,5.307742595672607,1.7870666980743408
2023-10-09,5.161749362945557,1.817320466041565
2023-10-10,4.891547203063965,1.865077257156372
2023-10-11,4.092716693878174,1.603149175643921
2023-10-12,3.915208101272583,2.2180817127227783
2023-10-13,4.835938453674316,2.2725648880004883
2023-10-16,4.207999229431152,1.8724250793457031
2023-10-17,3.679757595062256,1.5333765745162964
2023-10-18,4.830752849578857,2.7957136631011963
2023-10-19,5.339992046356201,2.288724422454834
2023-10-20,4.344205379486084,1.8186311721801758
2023-10-23,4.059627532958984,1.5760222673416138
2023-10-24,4.028233528137207,1.608932375907898
2023-10-25,4.683305263519287,1.8866310119628906
2023-10-26,4.2864837646484375,2.160242795944214
2023-10-27,4.284097194671631,2.2475547790527344
2023-10-30,4.189455032348633,2.09674334526062
2023-10-31,4.509153366088867,1.958228349685669
2023-11-01,4.200381755828857,2.096653461456299
2023-11-02,4.721409320831299,1.6328487396240234
2023-11-03,3.8927536010742188,2.009183883666992
2023-11-06,4.239831447601318,1.5770751237869263
2023-11-07,5.058642387390137,2.692798376083374
2023-11-08,5.11178731918335,1.8179237842559814
2023-11-09,4.8540449142456055,2.7764203548431396
2023-11-10,4.266375541687012,1.7729620933532715
2023-11-13,3.7955353260040283,1.8460873365402222
2023-11-14,4.082699298858643,1.870375156402588
2023-11-15,3.655773401260376,1.7193886041641235
2023-11-16,4.132628917694092,2.397287130355835
2023-11-17,4.954962730407715,2.418788433074951
2023-11-20,5.4464826583862305,2.289324998855591
2023-11-21,4.389492034912109,2.203444242477417
2023-11-22,4.3689775466918945,2.347825050354004
2023-11-24,4.581305027008057,2.388270378112793
2023-11-27,4.473748207092285,2.3742880821228027
2023-11-28,4.502793312072754,1.8288922309875488
2023-11-29,4.308279991149902,1.9977138042449951
2023-11-30,4.484219074249268,2.388002395629883
2023-12-01,4.425356388092041,2.267486810684204
2023-12-04,4.878040313720703,2.1330316066741943
2023-12-05,4.836501598358154,2.3814361095428467
2023-12-06,4.791097164154053,2.379838466644287
2023-12-07,4.463961124420166,2.0627098083496094
2023-12-08,4.321081161499023,1.9052140712738037
2023-12-11,4.99084997177124,2.1458022594451904
2023-12-12,5.002242088317871,2.5736520290374756
2023-12-13,5.123749256134033,2.764272689819336
2023-12-14,4.924485206604004,2.4348387718200684
2023-12-15,5.497913360595703,2.2948312759399414
