date,pos_edges,neg_edges,sent_edges,pos_sparsified,neg_sparsified,sent_sparsified,pos_max_deg,neg_max_deg,sent_max_deg,sent_vs_price_jaccard,jac_pos_prev,jac_neg_prev,jac_sent_prev
2018-01-02,18,2,0,False,False,False,5,2,0,0.0,,,
2018-01-03,16,1,0,False,False,False,4,1,0,0.0,0.6190476190476191,0.0,1.0
2018-01-04,17,1,0,False,False,False,4,1,0,0.0,0.9411764705882353,0.0,1.0
2018-01-05,17,0,0,False,False,False,3,0,0,0.0,0.8888888888888888,0.0,1.0
2018-01-08,15,0,0,False,False,False,4,0,0,0.0,0.7777777777777778,1.0,1.0
2018-01-09,16,0,0,False,False,False,5,0,0,0.0,0.9375,1.0,1.0
2018-01-10,18,0,0,False,False,False,5,0,0,0.0,0.7894736842105263,1.0,1.0
2018-01-11,19,0,0,False,False,False,5,0,0,0.0,0.85,1.0,1.0
2018-01-12,21,0,0,False,False,False,5,0,0,0.0,0.7391304347826086,1.0,1.0
2018-01-16,21,1,11,False,False,False,5,1,5,0.03125,0.75,0.0,0.0
2018-01-17,22,2,18,False,False,False,5,1,6,0.024390243902439025,0.5925925925925926,0.5,0.45
2018-01-18,22,1,25,False,False,False,5,1,8,0.02127659574468085,0.5714285714285714,0.5,0.6538461538461539
2018-01-19,19,1,28,False,False,False,5,1,7,0.02127659574468085,0.7083333333333334,1.0,0.7666666666666667
2018-01-22,23,1,28,False,False,False,5,1,8,0.0196078431372549,0.6153846153846154,1.0,0.8064516129032258
2018-01-23,24,3,25,False,False,False,5,2,7,0.0,0.7407407407407407,0.0,0.8275862068965517
2018-01-24,22,3,19,False,False,False,5,2,6,0.0,0.84,1.0,0.76
2018-01-25,20,3,21,False,False,False,5,2,6,0.0,0.75,1.0,0.7391304347826086
2018-01-26,14,3,16,False,False,False,5,2,5,0.0,0.7,1.0,0.4230769230769231
2018-01-29,18,3,16,False,False,False,5,2,5,0.0,0.6842105263157895,1.0,0.6
2018-01-30,24,2,16,False,False,False,7,2,5,0.0,0.6153846153846154,0.6666666666666666,0.7777777777777778
2018-01-31,22,2,17,False,False,False,7,2,5,0.0,0.5862068965517241,1.0,0.8333333333333334
2018-02-01,18,1,20,False,False,False,5,1,5,0.02631578947368421,0.6666666666666666,0.5,0.6818181818181818
2018-02-02,49,1,22,False,False,False,10,1,6,0.014084507042253521,0.34,1.0,0.68
2018-02-05,29,0,19,True,False,False,5,0,5,0.0,0.4716981132075472,0.0,0.4642857142857143
2018-02-06,33,0,24,True,False,False,5,0,7,0.0,0.4418604651162791,1.0,0.43333333333333335
2018-02-07,34,0,26,True,False,False,5,0,8,0.01694915254237288,0.675,1.0,0.7857142857142857
2018-02-08,34,0,28,True,False,False,5,0,8,0.01639344262295082,0.6190476190476191,1.0,0.8
2018-02-09,33,0,32,True,False,False,5,0,10,0.015625,0.5581395348837209,1.0,0.8181818181818182
2018-02-12,33,0,35,True,False,False,5,0,9,0.014925373134328358,0.7837837837837838,1.0,0.7631578947368421
2018-02-13,31,0,29,True,False,False,5,0,8,0.01694915254237288,0.8823529411764706,1.0,0.7297297297297297
2018-02-14,33,0,28,True,False,False,5,0,7,0.016666666666666666,0.6410256410256411,1.0,0.6764705882352942
2018-02-15,33,0,34,True,False,False,5,0,8,0.03076923076923077,0.8857142857142857,1.0,0.8235294117647058
2018-02-16,34,0,37,True,False,False,5,0,10,0.028985507246376812,0.675,1.0,0.6904761904761905
2018-02-20,37,0,35,True,False,False,5,0,7,0.02857142857142857,0.8205128205128205,1.0,0.6363636363636364
2018-02-21,38,0,32,True,False,False,5,0,7,0.029411764705882353,0.7045454545454546,1.0,0.8611111111111112
2018-02-22,42,0,36,True,False,False,5,0,8,0.02631578947368421,0.7021276595744681,1.0,0.7
2018-02-23,43,0,38,True,False,False,5,0,8,0.0125,0.8085106382978723,1.0,0.7209302325581395
2018-02-26,43,0,39,True,False,False,5,0,9,0.012345679012345678,0.7551020408163265,1.0,0.8333333333333334
2018-02-27,39,0,42,True,False,False,5,0,10,0.02531645569620253,0.8222222222222222,1.0,0.8
2018-02-28,40,0,44,True,False,False,5,0,10,0.05,0.7555555555555555,1.0,0.8297872340425532
2018-03-01,37,0,43,True,False,False,5,0,9,0.06666666666666667,0.5714285714285714,1.0,0.7755102040816326
2018-03-02,36,0,42,True,False,False,5,0,10,0.0684931506849315,0.6976744186046512,1.0,0.7708333333333334
2018-03-05,35,0,43,True,False,False,5,0,9,0.08333333333333333,0.6136363636363636,1.0,0.7346938775510204
2018-03-06,38,0,29,True,False,False,5,0,7,0.06349206349206349,0.6222222222222222,1.0,0.6363636363636364
2018-03-07,41,0,22,True,False,False,5,0,7,0.05,0.58,1.0,0.7
2018-03-08,39,0,18,True,False,False,5,0,5,0.017857142857142856,0.6,1.0,0.8181818181818182
2018-03-09,44,0,16,True,False,False,5,0,6,0.01694915254237288,0.509090909090909,1.0,0.4782608695652174
2018-03-12,42,0,21,True,False,False,5,0,7,0.03278688524590164,0.5925925925925926,1.0,0.5416666666666666
2018-03-13,40,0,25,True,False,False,5,0,8,0.031746031746031744,0.5769230769230769,1.0,0.7037037037037037
2018-03-14,40,0,27,True,False,False,5,0,8,0.03076923076923077,0.7021276595744681,1.0,0.7931034482758621
2018-03-15,42,0,22,True,False,False,5,0,6,0.03225806451612903,0.64,1.0,0.48484848484848486
2018-03-16,42,0,29,True,False,False,5,0,7,0.07575757575757576,0.68,1.0,0.7
2018-03-19,40,0,24,True,False,False,5,0,7,0.06666666666666667,0.673469387755102,1.0,0.65625
2018-03-20,39,0,28,True,False,False,5,0,7,0.046875,0.717391304347826,1.0,0.5757575757575758
2018-03-21,36,0,21,True,False,False,5,0,6,0.03636363636363636,0.5957446808510638,1.0,0.5806451612903226
2018-03-22,31,0,13,True,False,False,5,0,6,0.023255813953488372,0.675,1.0,0.6190476190476191
2018-03-23,31,0,16,True,False,False,5,0,6,0.021739130434782608,0.631578947368421,1.0,0.8125
2018-03-26,32,0,14,True,False,False,5,0,5,0.0,0.6153846153846154,1.0,0.6666666666666666
2018-03-27,30,0,13,True,False,False,5,0,5,0.023809523809523808,0.7222222222222222,1.0,0.5
2018-03-28,28,0,17,True,False,False,5,0,5,0.022727272727272728,0.48717948717948717,1.0,0.7647058823529411
2018-03-29,28,0,15,True,False,False,5,0,5,0.04878048780487805,0.696969696969697,1.0,0.5238095238095238
2018-04-02,30,0,17,True,False,False,5,0,7,0.044444444444444446,0.6571428571428571,1.0,0.6842105263157895
2018-04-03,29,0,15,True,False,False,5,0,4,0.023255813953488372,0.7878787878787878,1.0,0.5238095238095238
2018-04-04,32,0,10,True,False,False,5,0,3,0.0,0.7428571428571429,1.0,0.5625
2018-04-05,32,0,8,True,False,False,5,0,3,0.0,0.6410256410256411,1.0,0.6363636363636364
2018-04-06,31,0,9,True,False,False,5,0,3,0.0,0.75,1.0,0.8888888888888888
2018-04-09,35,0,10,True,False,False,5,0,4,0.0,0.6923076923076923,1.0,0.9
2018-04-10,36,0,10,True,False,False,5,0,3,0.0,0.6904761904761905,1.0,0.6666666666666666
2018-04-11,34,0,16,True,False,False,5,0,6,0.02040816326530612,0.8918918918918919,1.0,0.5294117647058824
2018-04-12,33,0,19,True,False,False,5,0,6,0.04,0.8108108108108109,1.0,0.75
2018-04-13,37,0,16,True,False,False,5,0,5,0.0392156862745098,0.7948717948717948,1.0,0.5909090909090909
2018-04-16,35,0,20,True,False,False,5,0,6,0.0,0.8461538461538461,1.0,0.5652173913043478
2018-04-17,35,0,24,True,False,False,5,0,6,0.0,0.8421052631578947,1.0,0.6923076923076923
2018-04-18,33,0,28,True,False,False,5,0,6,0.0,0.8378378378378378,1.0,0.7931034482758621
2018-04-19,34,0,25,True,False,False,5,0,6,0.0,0.8108108108108109,1.0,0.7096774193548387
2018-04-20,34,0,22,True,False,False,5,0,6,0.0,0.6585365853658537,1.0,0.8076923076923077
2018-04-23,36,0,22,True,False,False,5,0,7,0.0,0.7948717948717948,1.0,0.6923076923076923
2018-04-24,34,0,21,True,False,False,5,0,7,0.0,0.627906976744186,1.0,0.7916666666666666
2018-04-25,32,0,25,True,False,False,5,0,8,0.0,0.6923076923076923,1.0,0.7692307692307693
2018-04-26,35,0,29,True,False,False,5,0,9,0.015873015873015872,0.7631578947368421,1.0,0.6875
2018-04-27,33,0,27,True,False,False,5,0,9,0.01694915254237288,0.7435897435897436,1.0,0.8666666666666667
2018-04-30,31,0,31,True,False,False,5,0,8,0.0,0.6842105263157895,1.0,0.6111111111111112
2018-05-01,29,0,33,True,False,False,5,0,8,0.03333333333333333,0.8181818181818182,1.0,0.7777777777777778
2018-05-02,29,0,27,True,False,False,5,0,7,0.037037037037037035,0.8125,1.0,0.7142857142857143
2018-05-03,28,0,24,True,False,False,5,0,5,0.0196078431372549,0.8387096774193549,1.0,0.5454545454545454
2018-05-04,36,0,23,False,False,False,10,0,6,0.017241379310344827,0.6410256410256411,1.0,0.6785714285714286
2018-05-07,38,0,24,False,False,False,9,0,6,0.01639344262295082,0.85,1.0,0.5666666666666667
2018-05-08,32,0,27,False,False,False,9,0,7,0.0,0.7948717948717948,1.0,0.7586206896551724
2018-05-09,30,0,27,False,False,False,8,0,8,0.017857142857142856,0.7714285714285715,1.0,0.8
2018-05-10,25,0,28,False,False,False,6,0,8,0.0,0.6666666666666666,1.0,0.5714285714285714
2018-05-11,27,0,26,False,False,False,6,0,5,0.0,0.8571428571428571,1.0,0.6363636363636364
2018-05-14,28,0,24,False,False,False,7,0,6,0.0,0.7741935483870968,1.0,0.5625
2018-05-15,33,0,30,False,False,False,8,0,9,0.016129032258064516,0.525,1.0,0.5882352941176471
2018-05-16,34,0,27,False,False,False,8,0,8,0.016666666666666666,0.8611111111111112,1.0,0.6764705882352942
2018-05-17,39,0,25,False,False,False,9,0,6,0.03225806451612903,0.6976744186046512,1.0,0.625
2018-05-18,32,0,20,False,False,False,9,0,5,0.0196078431372549,0.775,1.0,0.6666666666666666
2018-05-21,36,0,22,False,False,False,10,0,6,0.0,0.7894736842105263,1.0,0.75
2018-05-22,26,0,28,False,False,False,9,0,7,0.018867924528301886,0.5897435897435898,1.0,0.6666666666666666
2018-05-23,31,0,27,False,False,False,9,0,7,0.017543859649122806,0.7272727272727273,1.0,0.7741935483870968
2018-05-24,30,0,27,False,False,False,8,0,7,0.0,0.6944444444444444,1.0,0.8
2018-05-25,39,0,33,False,False,False,10,0,9,0.0,0.6046511627906976,1.0,0.6216216216216216
2018-05-29,41,0,18,False,False,True,10,0,5,0.0,0.6326530612244898,1.0,0.5
2018-05-30,34,0,18,True,False,True,5,0,5,0.0,0.7045454545454546,1.0,0.8947368421052632
2018-05-31,50,0,20,False,False,True,10,0,5,0.04477611940298507,0.5555555555555556,1.0,0.7272727272727273
2018-06-01,38,0,15,True,False,True,5,0,4,0.0,0.6,1.0,0.5909090909090909
2018-06-04,35,0,39,True,False,False,5,0,9,0.05714285714285714,0.7804878048780488,1.0,0.38461538461538464
2018-06-05,48,0,35,False,False,False,10,0,9,0.0641025641025641,0.6274509803921569,1.0,0.8048780487804879
2018-06-06,59,1,33,False,False,False,10,1,9,0.06896551724137931,0.6984126984126984,0.0,0.7435897435897436
2018-06-07,51,1,31,False,False,False,9,1,7,0.05063291139240506,0.6923076923076923,1.0,0.8285714285714286
2018-06-08,48,2,29,False,False,False,9,2,6,0.025974025974025976,0.8679245283018868,0.5,0.5384615384615384
2018-06-11,44,2,35,False,False,False,9,2,8,0.08,0.84,1.0,0.4883720930232558
2018-06-12,50,1,32,False,False,False,9,1,8,0.05063291139240506,0.8431372549019608,0.5,0.5952380952380952
2018-06-13,44,3,33,False,False,False,9,3,9,0.08108108108108109,0.6785714285714286,0.3333333333333333,0.7567567567567568
2018-06-14,47,1,33,False,False,False,10,1,9,0.06578947368421052,0.7843137254901961,0.3333333333333333,0.8333333333333334
2018-06-15,50,1,34,False,False,False,10,1,9,0.1038961038961039,0.7962962962962963,1.0,0.7631578947368421
2018-06-18,51,1,34,False,False,False,10,1,9,0.10256410256410256,0.9056603773584906,1.0,0.9428571428571428
2018-06-19,56,4,29,False,False,False,10,2,8,0.09876543209876543,0.8135593220338984,0.25,0.8
2018-06-20,33,4,21,True,False,False,5,2,6,0.05454545454545454,0.5614035087719298,0.6,0.6129032258064516
2018-06-21,33,7,27,True,False,False,5,4,6,0.06349206349206349,0.7368421052631579,0.5714285714285714,0.7777777777777778
2018-06-22,54,4,28,False,False,False,10,3,7,0.08860759493670886,0.5818181818181818,0.5714285714285714,0.7741935483870968
2018-06-25,38,9,25,True,False,False,5,6,6,0.058823529411764705,0.559322033898305,0.4444444444444444,0.7096774193548387
2018-06-26,35,10,31,True,False,False,5,7,8,0.10144927536231885,0.7804878048780488,0.7272727272727273,0.696969696969697
2018-06-27,52,14,40,False,False,False,9,7,9,0.13978494623655913,0.6111111111111112,0.6,0.775
2018-06-28,45,15,43,False,False,False,8,8,9,0.14444444444444443,0.8301886792452831,0.9333333333333333,0.8444444444444444
2018-06-29,38,14,42,False,False,False,7,7,9,0.13253012048192772,0.8043478260869565,0.9333333333333333,0.7708333333333334
2018-07-02,37,9,38,False,False,False,7,5,8,0.10526315789473684,0.9736842105263158,0.6428571428571429,0.8604651162790697
2018-07-03,39,9,36,False,False,False,7,6,9,0.09090909090909091,0.9,0.6363636363636364,0.85
2018-07-05,39,0,43,False,False,False,7,0,9,0.05128205128205128,0.813953488372093,0.0,0.8372093023255814
2018-07-06,45,0,45,False,False,False,8,0,10,0.046511627906976744,0.8260869565217391,1.0,0.8333333333333334
2018-07-09,44,12,34,False,False,False,9,6,8,0.07142857142857142,0.7450980392156863,0.0,0.6808510638297872
2018-07-10,46,9,30,False,False,False,9,5,7,0.0759493670886076,0.9565217391304348,0.75,0.8823529411764706
2018-07-11,51,9,25,False,False,False,10,5,6,0.04938271604938271,0.9019607843137255,1.0,0.6176470588235294
2018-07-12,52,11,21,False,False,False,10,6,6,0.05,0.9074074074074074,0.8181818181818182,0.7692307692307693
2018-07-13,31,11,17,True,False,False,5,6,5,0.07272727272727272,0.5660377358490566,1.0,0.6521739130434783
2018-07-16,48,5,18,False,False,False,9,3,5,0.05970149253731343,0.6122448979591837,0.45454545454545453,0.6666666666666666
2018-07-17,44,6,14,False,False,False,9,4,4,0.03225806451612903,0.84,0.8333333333333334,0.391304347826087
2018-07-18,41,3,13,False,False,False,7,3,3,0.017857142857142856,0.7346938775510204,0.5,0.5882352941176471
2018-07-19,40,3,16,False,False,False,7,3,4,0.0,0.8409090909090909,0.5,0.7058823529411765
2018-07-20,39,2,16,False,False,False,7,2,5,0.017857142857142856,0.926829268292683,0.25,0.391304347826087
2018-07-23,38,6,21,False,False,False,7,3,6,0.015625,0.8780487804878049,0.3333333333333333,0.6818181818181818
2018-07-24,24,0,25,False,False,False,4,0,6,0.020833333333333332,0.5121951219512195,0.0,0.6428571428571429
2018-07-25,23,0,27,False,False,False,5,0,7,0.02040816326530612,0.6206896551724138,1.0,0.5757575757575758
2018-07-26,22,0,28,False,False,False,5,0,9,0.02040816326530612,0.6071428571428571,1.0,0.71875
2018-07-27,20,0,32,False,False,False,5,0,8,0.0196078431372549,0.6153846153846154,1.0,0.7647058823529411
2018-07-30,24,2,30,False,False,False,5,2,10,0.037037037037037035,0.76,0.0,0.8235294117647058
2018-07-31,25,3,32,False,False,False,5,3,10,0.034482758620689655,0.75,0.6666666666666666,0.7714285714285715
2018-08-01,17,8,28,False,False,False,3,3,9,0.08163265306122448,0.6153846153846154,0.375,0.7647058823529411
2018-08-02,16,6,24,False,False,False,4,3,9,0.045454545454545456,0.65,0.75,0.7333333333333333
2018-08-03,16,6,21,False,False,False,4,3,8,0.075,1.0,0.7142857142857143,0.6071428571428571
2018-08-06,14,0,21,False,False,False,4,0,7,0.0,0.6666666666666666,0.0,0.8260869565217391
2018-08-07,10,0,23,False,False,False,3,0,7,0.03125,0.7142857142857143,1.0,0.5172413793103449
2018-08-08,9,0,27,False,False,False,3,0,8,0.02857142857142857,0.7272727272727273,1.0,0.7241379310344828
2018-08-09,11,0,18,False,False,False,3,0,7,0.03571428571428571,0.8181818181818182,1.0,0.6666666666666666
2018-08-10,13,0,19,False,False,False,4,0,6,0.03225806451612903,0.7142857142857143,1.0,0.5416666666666666
2018-08-13,11,0,16,False,False,False,2,0,5,0.038461538461538464,0.6,1.0,0.5909090909090909
2018-08-14,14,0,11,False,False,False,2,0,3,0.0,0.6666666666666666,1.0,0.5
2018-08-15,15,0,12,False,False,False,3,0,3,0.038461538461538464,0.6111111111111112,1.0,0.7692307692307693
2018-08-16,17,0,13,False,False,False,4,0,3,0.034482758620689655,0.6842105263157895,1.0,0.7857142857142857
2018-08-17,15,0,15,False,False,False,3,0,3,0.034482758620689655,0.6,1.0,0.75
2018-08-20,13,0,19,False,False,False,4,0,5,0.06666666666666667,0.47368421052631576,1.0,0.4782608695652174
2018-08-21,20,0,21,False,False,False,4,0,6,0.025,0.43478260869565216,1.0,0.8181818181818182
2018-08-22,19,0,19,False,False,False,4,0,7,0.0,0.6956521739130435,1.0,0.6666666666666666
2018-08-23,21,0,23,False,False,False,4,0,6,0.0,0.7391304347826086,1.0,0.6153846153846154
2018-08-24,27,0,23,False,False,False,5,0,7,0.02040816326530612,0.6551724137931034,1.0,0.7692307692307693
2018-08-27,26,1,29,False,False,False,5,1,7,0.037037037037037035,0.7096774193548387,0.0,0.7333333333333333
2018-08-28,30,1,36,False,False,False,6,1,8,0.046875,0.6470588235294118,1.0,0.7567567567567568
2018-08-29,31,1,41,False,False,False,6,1,9,0.04285714285714286,0.7941176470588235,0.0,0.8333333333333334
2018-08-30,31,1,36,False,False,False,6,1,9,0.030303030303030304,0.8235294117647058,0.0,0.7906976744186046
2018-08-31,33,1,37,False,False,False,7,1,9,0.028985507246376812,0.8285714285714286,1.0,0.7804878048780488
2018-09-04,24,1,38,False,False,False,5,1,9,0.03278688524590164,0.5405405405405406,1.0,0.7045454545454546
2018-09-05,26,1,34,False,False,False,5,1,8,0.03389830508474576,0.7241379310344828,0.0,0.7560975609756098
2018-09-06,25,1,30,False,False,False,5,1,7,0.07692307692307693,0.7,0.0,0.6842105263157895
2018-09-07,21,0,27,False,False,False,4,0,7,0.043478260869565216,0.7037037037037037,0.0,0.5833333333333334
2018-09-10,19,0,29,False,False,False,4,0,7,0.0,0.6,1.0,0.75
2018-09-11,21,2,26,False,False,False,5,1,6,0.0,0.5384615384615384,0.0,0.7741935483870968
2018-09-12,16,1,28,False,False,False,3,1,6,0.0,0.5416666666666666,0.5,0.7419354838709677
2018-09-13,13,0,25,False,False,False,3,0,6,0.0,0.7058823529411765,0.0,0.6060606060606061
2018-09-14,12,0,18,False,False,False,3,0,5,0.0,0.7857142857142857,1.0,0.5357142857142857
2018-09-17,12,0,22,False,False,False,2,0,5,0.0,0.8461538461538461,1.0,0.3793103448275862
2018-09-18,13,1,25,False,False,False,2,1,5,0.0,0.7857142857142857,0.0,0.5666666666666667
2018-09-19,13,3,26,False,False,False,3,3,6,0.024390243902439025,0.5294117647058824,0.0,0.8888888888888888
2018-09-20,11,3,23,False,False,False,3,3,6,0.0,0.7142857142857143,1.0,0.6333333333333333
2018-09-21,12,4,26,False,False,False,3,3,6,0.0,0.9166666666666666,0.75,0.6333333333333333
2018-09-24,16,2,26,False,False,False,3,1,6,0.0,0.5555555555555556,0.5,0.4857142857142857
2018-09-25,17,1,29,False,False,False,4,1,7,0.0,0.7368421052631579,0.5,0.5277777777777778
2018-09-26,18,1,30,False,False,False,4,1,7,0.020833333333333332,0.75,1.0,0.6857142857142857
2018-09-27,19,1,27,False,False,False,4,1,6,0.021739130434782608,0.85,1.0,0.8387096774193549
2018-09-28,20,0,30,False,False,False,5,0,7,0.02040816326530612,0.6956521739130435,0.0,0.7272727272727273
2018-10-01,22,0,34,False,False,False,5,0,8,0.0,0.5555555555555556,1.0,0.6842105263157895
2018-10-02,20,0,40,False,False,False,4,0,8,0.0,0.75,1.0,0.6818181818181818
2018-10-03,19,0,45,False,False,False,4,0,10,0.015873015873015872,0.6956521739130435,1.0,0.7
2018-10-04,18,0,37,False,False,False,3,0,8,0.0,0.7619047619047619,1.0,0.7083333333333334
2018-10-05,20,0,30,False,False,False,4,0,6,0.0,0.8095238095238095,1.0,0.675
2018-10-08,19,0,32,False,False,False,4,0,6,0.04081632653061224,0.8571428571428571,1.0,0.7222222222222222
2018-10-09,19,0,31,False,False,False,4,0,6,0.02040816326530612,0.6521739130434783,1.0,0.7027027027027027
2018-10-10,37,0,33,True,False,False,5,0,6,0.014492753623188406,0.47368421052631576,1.0,0.7297297297297297
2018-10-11,48,0,31,True,False,False,5,0,7,0.039473684210526314,0.6666666666666666,1.0,0.6
2018-10-12,48,0,32,True,False,False,5,0,8,0.02564102564102564,0.8461538461538461,1.0,0.6153846153846154
2018-10-15,47,0,32,True,False,False,5,0,8,0.05333333333333334,0.7592592592592593,1.0,0.5238095238095238
2018-10-16,44,0,41,True,False,False,5,0,10,0.0625,0.7843137254901961,1.0,0.6590909090909091
2018-10-17,44,0,38,True,False,False,5,0,10,0.06493506493506493,0.543859649122807,1.0,0.7555555555555555
2018-10-18,41,0,34,True,False,False,5,0,9,0.056338028169014086,0.8888888888888888,1.0,0.5652173913043478
2018-10-19,41,1,35,True,False,False,5,1,9,0.0547945205479452,0.7446808510638298,0.0,0.6829268292682927
2018-10-22,42,1,34,True,False,False,5,1,8,0.06944444444444445,0.7659574468085106,1.0,0.8157894736842105
2018-10-23,40,0,34,True,False,False,5,0,7,0.027777777777777776,0.673469387755102,0.0,0.7435897435897436
2018-10-24,40,1,32,True,False,False,5,1,7,0.04285714285714286,0.7391304347826086,0.0,0.7368421052631579
2018-10-25,36,1,38,True,False,False,5,1,8,0.056338028169014086,0.8095238095238095,1.0,0.5555555555555556
2018-10-26,37,1,36,True,False,False,5,1,8,0.04225352112676056,0.7380952380952381,1.0,0.6444444444444445
2018-10-29,37,1,42,True,False,False,5,1,9,0.05263157894736842,0.8048780487804879,1.0,0.6956521739130435
2018-10-30,41,0,31,True,False,False,5,0,9,0.02857142857142857,0.7333333333333333,0.0,0.6590909090909091
2018-10-31,40,0,31,True,False,False,5,0,9,0.028985507246376812,0.8837209302325582,1.0,0.5897435897435898
2018-11-01,42,0,33,True,False,False,5,0,10,0.0273972602739726,0.8636363636363636,1.0,0.6842105263157895
2018-11-02,43,0,29,True,False,False,5,0,8,0.02857142857142857,0.7346938775510204,1.0,0.6756756756756757
2018-11-05,44,0,27,True,False,False,5,0,7,0.014285714285714285,0.9772727272727273,1.0,0.8064516129032258
2018-11-06,42,0,27,True,False,False,5,0,8,0.029850746268656716,0.8695652173913043,1.0,0.5882352941176471
2018-11-07,44,1,33,True,False,False,5,1,8,0.0,0.7551020408163265,0.0,0.6216216216216216
2018-11-08,36,1,20,True,False,True,5,1,5,0.017857142857142856,0.6,1.0,0.4722222222222222
2018-11-09,36,1,39,True,False,False,5,1,10,0.05555555555555555,0.7142857142857143,1.0,0.43902439024390244
2018-11-12,35,1,36,True,False,False,5,1,9,0.058823529411764705,0.8205128205128205,1.0,0.9230769230769231
2018-11-13,34,1,34,True,False,False,5,1,8,0.06153846153846154,0.8157894736842105,1.0,0.8918918918918919
2018-11-14,35,2,37,True,False,False,5,1,9,0.04225352112676056,0.7692307692307693,0.5,0.868421052631579
2018-11-15,38,2,40,True,False,False,5,1,9,0.02564102564102564,0.6222222222222222,1.0,0.8780487804878049
2018-11-16,38,0,38,True,False,False,5,0,9,0.013333333333333334,0.7272727272727273,0.0,0.7727272727272727
2018-11-19,35,1,35,True,False,False,5,1,8,0.04411764705882353,0.6590909090909091,0.0,0.7804878048780488
2018-11-20,38,1,31,True,False,False,5,1,8,0.029411764705882353,0.6222222222222222,0.0,0.5714285714285714
2018-11-21,38,0,23,True,False,False,5,0,6,0.016666666666666666,0.6170212765957447,0.0,0.6363636363636364
2018-11-23,42,0,25,True,False,False,5,0,5,0.015151515151515152,0.7777777777777778,1.0,0.6
2018-11-26,37,0,27,True,False,False,5,0,6,0.0,0.6458333333333334,1.0,0.625
2018-11-27,32,0,29,True,False,False,5,0,7,0.0,0.5681818181818182,1.0,0.696969696969697
2018-11-28,32,0,32,True,False,False,5,0,8,0.03225806451612903,0.6,1.0,0.7428571428571429
2018-11-29,36,0,35,True,False,False,5,0,8,0.028985507246376812,0.6190476190476191,1.0,0.7631578947368421
2018-11-30,34,0,33,True,False,False,5,0,8,0.046875,0.7073170731707317,1.0,0.5813953488372093
2018-12-03,35,0,28,True,False,False,5,0,7,0.03278688524590164,0.6428571428571429,1.0,0.5641025641025641
2018-12-04,32,0,21,True,False,False,5,0,5,0.0392156862745098,0.6341463414634146,1.0,0.5806451612903226
2018-12-06,30,0,21,True,False,False,5,0,5,0.04081632653061224,0.8235294117647058,1.0,0.68
2018-12-07,31,0,18,True,False,False,5,0,4,0.0425531914893617,0.90625,1.0,0.625
2018-12-10,32,0,21,True,False,False,5,0,5,0.019230769230769232,0.75,1.0,0.6956521739130435
2018-12-11,30,0,18,True,False,False,5,0,4,0.02127659574468085,0.8787878787878788,1.0,0.625
2018-12-12,30,0,13,True,False,False,5,0,4,0.023809523809523808,0.7647058823529411,1.0,0.47619047619047616
2018-12-13,30,0,17,True,False,False,5,0,5,0.044444444444444446,0.9354838709677419,1.0,0.6666666666666666
2018-12-14,31,0,30,True,False,False,5,0,8,0.07017543859649122,0.6052631578947368,1.0,0.46875
2018-12-17,37,0,35,True,False,False,5,0,8,0.07462686567164178,0.7435897435897436,1.0,0.7567567567567568
2018-12-18,37,0,34,True,False,False,5,0,8,0.109375,0.8048780487804879,1.0,0.7692307692307693
2018-12-19,41,0,34,True,False,False,5,0,8,0.10294117647058823,0.6956521739130435,1.0,0.7435897435897436
2018-12-20,38,0,34,True,False,False,5,0,7,0.09090909090909091,0.6122448979591837,1.0,0.7894736842105263
2018-12-21,39,0,43,True,False,False,5,0,10,0.05128205128205128,0.75,1.0,0.5714285714285714
2018-12-24,44,0,50,True,False,False,5,0,10,0.09302325581395349,0.7291666666666666,1.0,0.6909090909090909
2018-12-26,46,0,45,True,False,False,5,0,9,0.07058823529411765,0.7647058823529411,1.0,0.7592592592592593
2018-12-27,49,0,45,True,False,False,5,0,9,0.08045977011494253,0.7924528301886793,1.0,0.6071428571428571
2018-12-28,46,0,47,True,False,False,5,0,9,0.056818181818181816,0.9,1.0,0.7358490566037735
2018-12-31,44,0,49,True,False,False,5,0,10,0.056818181818181816,0.875,1.0,0.6842105263157895
2019-01-02,42,0,31,True,False,True,5,0,5,0.057971014492753624,0.7551020408163265,1.0,0.5094339622641509
2019-01-03,48,0,42,True,False,False,5,0,10,0.07142857142857142,0.6666666666666666,1.0,0.46
2019-01-04,45,0,32,True,False,False,5,0,7,0.0547945205479452,0.7884615384615384,1.0,0.6444444444444445
2019-01-07,41,0,35,True,False,False,5,0,8,0.05555555555555555,0.7551020408163265,1.0,0.7631578947368421
2019-01-08,41,0,33,True,False,False,5,0,7,0.07246376811594203,0.8222222222222222,1.0,0.6585365853658537
2019-01-09,38,0,27,True,False,False,5,0,6,0.04838709677419355,0.6808510638297872,1.0,0.6216216216216216
2019-01-10,38,0,25,True,False,False,5,0,6,0.016129032258064516,0.7674418604651163,1.0,0.7333333333333333
2019-01-11,38,0,21,True,False,False,5,0,6,0.017241379310344827,0.7674418604651163,1.0,0.5862068965517241
2019-01-14,39,0,15,True,False,False,5,0,5,0.0,0.7111111111111111,1.0,0.5652173913043478
2019-01-15,41,0,15,True,False,False,5,0,5,0.01818181818181818,0.48148148148148145,1.0,0.875
2019-01-16,41,0,20,True,False,False,5,0,6,0.03389830508474576,0.673469387755102,1.0,0.5909090909090909
